season,player_id,display_name,touches,bucket,age,games_current,ppg_current,pts_current,games_next_eff,ppg_next_eff,pts_next_eff,vanished
2013,00-0028034,Alex Green,13,<150,25,4.0,1.575,6.3,0,0.0,0.0,True
2006,00-0023591,Justin Green,4,<150,24,4.0,1.425,5.7,0,0.0,0.0,True
2002,00-0019576,Mike Green,28,<150,26,10.0,2.58,25.8,0,0.0,0.0,True
2017,00-0033748,Tion Green,44,<150,24,5.0,6.38,31.9,0,0.0,0.0,True
2005,00-0021150,William Green,25,<150,26,7.0,2.257142857142857,15.8,0,0.0,0.0,True
2013,00-0025860,BenJarvus Green-Ellis,224,200-249,28,16.0,7.4875,119.8,0,0.0,0.0,True
2014,00-0026899,Shonn Greene,95,<150,29,13.0,3.9615384615384617,51.5,0,0.0,0.0,True
2014,00-0030999,Marion Grice,22,<150,23,6.0,3.333333333333333,20.0,0,0.0,0.0,True
2004,00-0022095,Quentin Griffin,95,<150,23,5.0,11.98,59.9,0,0.0,0.0,True
2009,00-0022011,Justin Griffith,23,<150,29,12.0,2.95,35.4,0,0.0,0.0,True
2016,00-0029510,Jonathan Grimes,36,<150,27,8.0,4.1125,32.9,0,0.0,0.0,True
2010,00-0027419,Chris Gronkowski,12,<150,24,8.0,2.275,18.2,0,0.0,0.0,True
2024,00-0039363,Isaac Guerendo,99,<150,24,13.0,7.4,96.2,0,0.0,0.0,True
2019,00-0034358,Derrius Guice,49,<150,22,5.0,11.48,57.4,0,0.0,0.0,True
2020,00-0032241,Todd Gurley,220,200-249,26,15.0,10.88,163.2,0,0.0,0.0,True
2008,00-0023764,Andre Hall,38,<150,26,7.0,2.271428571428572,15.9,0,0.0,0.0,True
2024,00-0038120,Breece Hall,266,250-299,23,16.0,15.08125,241.3,16.0,12.97875,207.66,False
2009,00-0025578,Korey Hall,5,<150,26,4.0,2.275,9.1,0,0.0,0.0,True
2004,00-0019516,Troy Hambrick,67,<150,28,9.0,5.1,45.9,0,0.0,0.0,True
2009,00-0026121,Lynell Hamilton,40,<150,24,5.0,6.859999999999999,34.3,0,0.0,0.0,True
2012,00-0027666,Montario Hardesty,67,<150,25,10.0,3.67,36.7,0,0.0,0.0,True
2012,00-0028068,Jamie Harper,20,<150,23,6.0,3.8,22.8,0,0.0,0.0,True
2003,00-0021750,Arlen Harris,100,<150,23,8.0,10.0875,80.7,0,0.0,0.0,True
2023,00-0035657,Damien Harris,25,<150,26,6.0,3.1666666666666665,19.0,0,0.0,0.0,True
2012,00-0028409,DuJuan Harris,36,<150,24,4.0,7.85,31.4,0,0.0,0.0,True
2023,00-0037286,Kevin Harris,19,<150,23,4.0,5.325,21.3,0,0.0,0.0,True
2024,00-0036893,Najee Harris,299,250-299,26,17.0,12.03529411764706,204.6,0,0.0,0.0,True
2010,00-0024359,Jerome Harrison,83,<150,27,10.0,5.75,57.5,0,0.0,0.0,True
2010,00-0026342,Mike Hart,49,<150,24,6.0,5.5,33.0,0,0.0,0.0,True
2022,00-0037617,Hassan Haskins,36,<150,23,7.0,3.7142857142857135,26.0,0,0.0,0.0,True
2022,00-0035806,JaMycal Hasty,66,<150,26,14.0,5.0,70.0,0,0.0,0.0,True
2015,00-0031493,Jarryd Hayne,23,<150,27,4.0,3.475,13.9,0,0.0,0.0,True
2004,00-0007180,Garrison Hearst,22,<150,33,6.0,3.016666666666667,18.1,0,0.0,0.0,True
2011,00-0028043,Roy Helu,200,200-249,23,15.0,10.993333333333334,164.9,0,0.0,0.0,True
2023,00-0035664,Darrell Henderson,56,<150,26,4.0,10.875,43.5,0,0.0,0.0,True
2007,00-0025437,Chris Henry,37,<150,22,6.0,5.866666666666667,35.2,0,0.0,0.0,True
2024,00-0032764,Derrick Henry,344,300-349,30,17.0,19.788235294117644,336.4,17.0,16.441176470588236,279.5,False
2004,00-0021343,Leonard Henry,48,<150,26,4.0,3.9,15.6,0,0.0,0.0,True
2007,00-0020471,Travis Henry,174,150-199,29,11.0,9.509090909090908,104.6,0,0.0,0.0,True
2024,00-0036906,Khalil Herbert,46,<150,26,8.0,3.9375,31.5,0,0.0,0.0,True
2015,00-0029588,Dan Herron,34,<150,26,8.0,2.7,21.6,0,0.0,0.0,True
2006,00-0023676,Noah Herron,66,<150,24,13.0,6.215384615384616,80.8,0,0.0,0.0,True
2011,00-0026209,Jacob Hester,40,<150,26,16.0,1.9875,31.8,0,0.0,0.0,True
2001,00-0007389,Skip Hicks,61,<150,27,9.0,5.255555555555556,47.3,0,0.0,0.0,True
2007,00-0020797,Maurice Hicks,35,<150,29,14.0,2.7357142857142853,38.3,0,0.0,0.0,True
2011,00-0026289,Tim Hightower,93,<150,25,5.0,11.94,59.7,0,0.0,0.0,True
2020,00-0033567,Brian Hill,125,<150,25,16.0,5.9625,95.4,0,0.0,0.0,True
2017,00-0031301,Jeremy Hill,41,<150,25,7.0,2.457142857142857,17.2,0,0.0,0.0,True
2020,00-0034975,Justice Hill,17,<150,23,6.0,2.1666666666666665,13.0,0,0.0,0.0,True
2021,00-0036669,Kylin Hill,11,<150,23,4.0,0.975,3.9,0,0.0,0.0,True
2022,00-0034253,Dontrell Hilliard,43,<150,27,11.0,7.0181818181818185,77.2,0,0.0,0.0,True
2014,00-0026367,Peyton Hillis,36,<150,28,6.0,5.033333333333333,30.2,0,0.0,0.0,True
2016,00-0029683,Ronnie Hillman,48,<150,25,8.0,3.675,29.4,0,0.0,0.0,True
2022,00-0034367,Nyheim Hines,54,<150,26,15.0,5.426666666666667,81.4,0,0.0,0.0,True
2003,00-0007546,James Hodgins,16,<150,26,9.0,3.6,32.4,0,0.0,0.0,True
2003,00-0022116,Tony Hollings,40,<150,22,9.0,1.1888888888888889,10.7,0,0.0,0.0,True
2005,00-0007661,Priest Holmes,140,<150,32,7.0,18.257142857142856,127.8,0,0.0,0.0,True
2024,00-0035594,Travis Homer,9,<150,26,4.0,1.6,6.4,0,0.0,0.0,True
2004,00-0021755,Earnest Graham,13,<150,24,7.0,1.042857142857143,7.3,0,0.0,0.0,True
2009,00-0022984,Ryan Grant,307,300-349,27,16.0,14.625,234.0,0,0.0,0.0,True
2017,00-0031731,Corey Grant,33,<150,26,8.0,5.4875,43.9,5.0,3.94,19.7,False
2012,00-0029298,Cyrus Gray,9,<150,23,4.0,2.05,8.2,8.0,1.75,14.0,False
2023,00-0038396,Eric Gray,23,<150,24,5.0,2.6,13.0,10.0,1.93,19.3,False
2014,00-0029104,Jonas Gray,90,<150,24,8.0,9.1125,72.9,7.0,4.6000000000000005,32.2,False
2008,00-0006305,Ahman Green,85,<150,31,8.0,7.7,61.6,7.0,3.8285714285714287,26.8,False
2012,00-0028034,Alex Green,153,150-199,24,11.0,6.990909090909091,76.9,4.0,1.575,6.3,False
2005,00-0023591,Justin Green,12,<150,23,5.0,2.56,12.8,4.0,1.425,5.7,False
2001,00-0019576,Mike Green,27,<150,25,8.0,4.1875,33.5,10.0,2.58,25.8,False
2004,00-0021150,William Green,177,150-199,25,14.0,6.3500000000000005,88.9,7.0,2.257142857142857,15.8,False
2012,00-0025860,BenJarvus Green-Ellis,300,300-349,27,15.0,11.586666666666668,173.8,16.0,7.4875,119.8,False
2013,00-0026899,Shonn Greene,83,<150,28,11.0,5.763636363636364,63.4,13.0,3.9615384615384617,51.5,False
2003,00-0022095,Quentin Griffin,102,<150,22,9.0,5.177777777777778,46.6,5.0,11.98,59.9,False
2008,00-0022011,Justin Griffith,11,<150,28,6.0,3.95,23.7,12.0,2.95,35.4,False
2015,00-0029510,Jonathan Grimes,82,<150,26,13.0,6.592307692307693,85.7,8.0,4.1125,32.9,False
2019,00-0032241,Todd Gurley,254,250-299,25,15.0,14.64,219.6,15.0,10.88,163.2,False
2007,00-0023764,Andre Hall,46,<150,25,5.0,8.5,42.5,7.0,2.271428571428572,15.9,False
2023,00-0038120,Breece Hall,299,250-299,22,17.0,17.099999999999998,290.7,16.0,15.08125,241.3,False
2008,00-0025578,Korey Hall,7,<150,25,5.0,3.3600000000000003,16.8,4.0,2.275,9.1,False
2003,00-0019516,Troy Hambrick,292,250-299,27,16.0,9.25625,148.1,9.0,5.1,45.9,False
2011,00-0027666,Montario Hardesty,102,<150,24,9.0,5.866666666666666,52.8,10.0,3.67,36.7,False
2011,00-0028068,Jamie Harper,21,<150,22,8.0,1.95,15.6,6.0,3.8,22.8,False
2006,00-0021750,Arlen Harris,67,<150,26,7.0,7.571428571428571,53.0,0,0.0,0.0,True
2022,00-0035657,Damien Harris,123,<150,25,11.0,8.263636363636364,90.9,6.0,3.1666666666666665,19.0,False
2016,00-0028409,DuJuan Harris,46,<150,28,8.0,4.4125,35.3,0,0.0,0.0,True
2022,00-0037286,Kevin Harris,18,<150,22,5.0,2.24,11.2,4.0,5.325,21.3,False
2023,00-0036893,Najee Harris,284,250-299,25,17.0,11.5,195.5,17.0,12.03529411764706,204.6,False
2009,00-0024359,Jerome Harrison,228,200-249,26,14.0,12.87142857142857,180.2,10.0,5.75,57.5,False
2009,00-0026342,Mike Hart,31,<150,23,4.0,5.85,23.4,6.0,5.5,33.0,False
2024,00-0037617,Hassan Haskins,37,<150,25,11.0,2.981818181818181,32.8,5.0,2.0,10.0,False
2024,00-0035806,JaMycal Hasty,30,<150,28,9.0,3.2,28.8,0,0.0,0.0,True
2003,00-0007180,Garrison Hearst,203,200-249,32,12.0,11.908333333333331,142.9,6.0,3.016666666666667,18.1,False
2015,00-0028043,Roy Helu,26,<150,27,8.0,3.3,26.4,0,0.0,0.0,True
2022,00-0035664,Darrell Henderson,87,<150,25,10.0,7.35,73.5,4.0,10.875,43.5,False
2023,00-0032764,Derrick Henry,308,300-349,29,17.0,14.509411764705884,246.66,17.0,19.788235294117644,336.4,False
2006,00-0020471,Travis Henry,288,250-299,28,14.0,13.507142857142856,189.1,11.0,9.509090909090908,104.6,False
2023,00-0036906,Khalil Herbert,152,150-199,25,12.0,9.391666666666667,112.7,8.0,3.9375,31.5,False
2014,00-0029588,Dan Herron,99,<150,25,11.0,6.854545454545455,75.4,8.0,2.7,21.6,False
2005,00-0023676,Noah Herron,48,<150,23,4.0,6.075,24.3,13.0,6.215384615384616,80.8,False
2010,00-0026209,Jacob Hester,48,<150,25,14.0,3.4642857142857144,48.5,16.0,1.9875,31.8,False
2006,00-0020797,Maurice Hicks,42,<150,28,12.0,3.408333333333333,40.9,14.0,2.7357142857142853,38.3,False
2016,00-0026289,Tim Hightower,155,150-199,30,15.0,8.453333333333333,126.8,0,0.0,0.0,True
2019,00-0033567,Brian Hill,88,<150,24,10.0,6.720000000000001,67.2,16.0,5.9625,95.4,False
2016,00-0031301,Jeremy Hill,243,200-249,24,15.0,11.753333333333334,176.3,7.0,2.457142857142857,17.2,False
2024,00-0034975,Justice Hill,89,<150,27,15.0,8.44,126.6,9.0,7.2444444444444445,65.2,False
2019,00-0034253,Dontrell Hilliard,25,<150,24,6.0,6.3500000000000005,38.1,0,0.0,0.0,True
2013,00-0026367,Peyton Hillis,86,<150,27,7.0,8.185714285714285,57.3,6.0,5.033333333333333,30.2,False
2015,00-0029683,Ronnie Hillman,231,200-249,24,16.0,10.0875,161.4,8.0,3.675,29.4,False
2021,00-0034367,Nyheim Hines,96,<150,25,17.0,6.8,115.6,15.0,5.426666666666667,81.4,False
2002,00-0007546,James Hodgins,12,<150,25,7.0,2.0571428571428574,14.4,9.0,3.6,32.4,False
2007,00-0007661,Priest Holmes,51,<150,34,4.0,5.65,22.6,0,0.0,0.0,True
2022,00-0035594,Travis Homer,35,<150,24,8.0,5.3875,43.1,0,0.0,0.0,True
2010,00-0021755,Earnest Graham,36,<150,30,11.0,4.816363636363636,52.98,7.0,8.957142857142857,62.7,False
2011,00-0022984,Ryan Grant,153,150-199,29,15.0,7.846666666666667,117.7,5.0,5.5200000000000005,27.6,False
2016,00-0031731,Corey Grant,36,<150,25,5.0,7.18,35.9,8.0,5.4875,43.9,False
2007,00-0006305,Ahman Green,84,<150,30,6.0,10.716666666666669,64.3,8.0,7.7,61.6,False
2003,00-0021150,William Green,152,150-199,24,7.0,10.414285714285716,72.9,14.0,6.3500000000000005,88.9,False
2011,00-0025860,BenJarvus Green-Ellis,190,150-199,26,16.0,9.85,157.6,15.0,11.586666666666668,173.8,False
2012,00-0026899,Shonn Greene,295,250-299,27,16.0,11.65,186.4,11.0,5.763636363636364,63.4,False
2007,00-0022011,Justin Griffith,33,<150,27,13.0,3.9384615384615382,51.2,6.0,3.95,23.7,False
2014,00-0029510,Jonathan Grimes,45,<150,25,9.0,3.322222222222222,29.9,13.0,6.592307692307693,85.7,False
2018,00-0032241,Todd Gurley,315,300-349,24,14.0,26.607142857142858,372.5,15.0,14.64,219.6,False
2022,00-0038120,Breece Hall,99,<150,21,7.0,16.442857142857143,115.1,17.0,17.099999999999998,290.7,False
2007,00-0025578,Korey Hall,8,<150,24,6.0,2.15,12.9,5.0,3.3600000000000003,16.8,False
2002,00-0019516,Troy Hambrick,100,<150,26,16.0,4.1625,66.6,16.0,9.25625,148.1,False
2021,00-0035657,Damien Harris,220,200-249,24,15.0,14.006666666666666,210.1,11.0,8.263636363636364,90.9,False
2015,00-0028409,DuJuan Harris,57,<150,27,4.0,8.9,35.6,8.0,4.4125,35.3,False
2022,00-0036893,Najee Harris,313,300-349,24,17.0,13.285882352941178,225.86,17.0,11.5,195.5,False
2008,00-0024359,Jerome Harrison,46,<150,25,14.0,4.3,60.2,14.0,12.87142857142857,180.2,False
2021,00-0035806,JaMycal Hasty,39,<150,25,10.0,5.15,51.5,14.0,5.0,70.0,False
2002,00-0007180,Garrison Hearst,263,250-299,31,16.0,14.18125,226.9,12.0,11.908333333333331,142.9,False
2014,00-0028043,Roy Helu,82,<150,26,13.0,9.792307692307691,127.3,8.0,3.3,26.4,False
2021,00-0035664,Darrell Henderson,178,150-199,24,12.0,13.616666666666667,163.4,10.0,7.35,73.5,False
2022,00-0032764,Derrick Henry,382,350+,28,16.0,18.9225,302.76,17.0,14.509411764705884,246.66,False
2005,00-0020471,Travis Henry,101,<150,27,9.0,6.2444444444444445,56.2,14.0,13.507142857142856,189.1,False
2022,00-0036906,Khalil Herbert,138,<150,24,13.0,9.06153846153846,117.8,12.0,9.391666666666667,112.7,False
2009,00-0026209,Jacob Hester,30,<150,24,11.0,1.5272727272727271,16.8,14.0,3.4642857142857144,48.5,False
2005,00-0020797,Maurice Hicks,71,<150,27,7.0,9.357142857142858,65.5,12.0,3.408333333333333,40.9,False
2015,00-0026289,Tim Hightower,108,<150,29,6.0,14.4,86.4,15.0,8.453333333333333,126.8,False
2018,00-0033567,Brian Hill,21,<150,23,4.0,3.9,15.6,10.0,6.720000000000001,67.2,False
2015,00-0031301,Jeremy Hill,238,200-249,23,16.0,10.65625,170.5,15.0,11.753333333333334,176.3,False
2023,00-0034975,Justice Hill,112,<150,26,16.0,6.83125,109.3,15.0,8.44,126.6,False
2021,00-0034253,Dontrell Hilliard,75,<150,26,7.0,10.385714285714286,72.7,11.0,7.0181818181818185,77.2,False
2012,00-0026367,Peyton Hillis,95,<150,26,13.0,3.776923076923077,49.1,7.0,8.185714285714285,57.3,False
2014,00-0029683,Ronnie Hillman,127,<150,23,8.0,12.7875,102.3,16.0,10.0875,161.4,False
2020,00-0034367,Nyheim Hines,152,150-199,24,16.0,12.0875,193.4,17.0,6.8,115.6,False
2001,00-0007546,James Hodgins,6,<150,24,7.0,1.842857142857143,12.9,7.0,2.0571428571428574,14.4,False
2004,00-0007661,Priest Holmes,215,200-249,31,8.0,26.6125,212.9,7.0,18.257142857142856,127.8,False
2021,00-0035594,Travis Homer,37,<150,23,12.0,5.15,61.8,8.0,5.3875,43.1,False
2009,00-0021755,Earnest Graham,28,<150,29,11.0,2.863636363636364,31.5,11.0,4.816363636363636,52.98,False
2008,00-0022984,Ryan Grant,330,300-349,26,16.0,10.86875,173.9,16.0,14.625,234.0,False
2015,00-0031731,Corey Grant,8,<150,24,5.0,0.3,1.5,5.0,7.18,35.9,False
2006,00-0006305,Ahman Green,313,300-349,29,14.0,15.921428571428573,222.9,6.0,10.716666666666669,64.3,False
2002,00-0021150,William Green,259,250-299,23,16.0,9.25,148.0,7.0,10.414285714285716,72.9,False
2010,00-0025860,BenJarvus Green-Ellis,241,200-249,25,16.0,12.45625,199.3,16.0,9.85,157.6,False
2011,00-0026899,Shonn Greene,283,250-299,26,16.0,12.03125,192.5,16.0,11.65,186.4,False
2006,00-0022011,Justin Griffith,42,<150,26,13.0,5.56923076923077,72.4,13.0,3.9384615384615382,51.2,False
2017,00-0032241,Todd Gurley,343,300-349,23,15.0,25.55333333333333,383.3,14.0,26.607142857142858,372.5,False
2001,00-0019516,Troy Hambrick,117,<150,25,16.0,4.88125,78.1,16.0,4.1625,66.6,False
2020,00-0035657,Damien Harris,142,<150,23,10.0,9.13,91.3,15.0,14.006666666666666,210.1,False
2014,00-0028409,DuJuan Harris,17,<150,26,6.0,1.4166666666666667,8.5,4.0,8.9,35.6,False
2021,00-0036893,Najee Harris,381,350+,23,17.0,17.688235294117646,300.7,17.0,13.285882352941178,225.86,False
2007,00-0024359,Jerome Harrison,25,<150,24,4.0,4.525,18.1,14.0,4.3,60.2,False
2020,00-0035806,JaMycal Hasty,46,<150,24,6.0,5.183333333333334,31.1,10.0,5.15,51.5,False
2001,00-0007180,Garrison Hearst,293,250-299,30,16.0,14.01875,224.3,16.0,14.18125,226.9,False
2013,00-0028043,Roy Helu,93,<150,25,16.0,6.71875,107.5,13.0,9.792307692307691,127.3,False
2020,00-0035664,Darrell Henderson,154,150-199,23,15.0,8.66,129.9,12.0,13.616666666666667,163.4,False
2021,00-0032764,Derrick Henry,237,200-249,27,8.0,24.1875,193.5,16.0,18.9225,302.76,False
2004,00-0020471,Travis Henry,104,<150,26,9.0,5.233333333333333,47.1,9.0,6.2444444444444445,56.2,False
2021,00-0036906,Khalil Herbert,117,<150,23,14.0,5.635714285714286,78.9,13.0,9.06153846153846,117.8,False
2008,00-0026209,Jacob Hester,31,<150,23,7.0,5.8,40.6,11.0,1.5272727272727271,16.8,False
2004,00-0020797,Maurice Hicks,112,<150,26,8.0,9.2,73.6,7.0,9.357142857142858,65.5,False
2010,00-0026289,Tim Hightower,174,150-199,24,16.0,8.1375,130.2,5.0,11.94,59.7,False
2014,00-0031301,Jeremy Hill,249,200-249,22,16.0,13.18125,210.9,16.0,10.65625,170.5,False
2022,00-0034975,Justice Hill,61,<150,25,13.0,3.230769230769231,42.0,16.0,6.83125,109.3,False
2018,00-0034253,Dontrell Hilliard,9,<150,23,6.0,2.9166666666666665,17.5,6.0,6.3500000000000005,38.1,False
2011,00-0026367,Peyton Hillis,183,150-199,25,10.0,10.97,109.7,13.0,3.776923076923077,49.1,False
2013,00-0029683,Ronnie Hillman,67,<150,22,9.0,5.522222222222222,49.7,8.0,12.7875,102.3,False
2019,00-0034367,Nyheim Hines,96,<150,23,16.0,7.36875,117.9,16.0,12.0875,193.4,False
2003,00-0007661,Priest Holmes,394,350+,30,16.0,27.8125,445.0,8.0,26.6125,212.9,False
2020,00-0035594,Travis Homer,34,<150,22,9.0,3.644444444444444,32.8,12.0,5.15,61.8,False
2008,00-0021755,Earnest Graham,155,150-199,28,10.0,12.082,120.82,11.0,2.863636363636364,31.5,False
2007,00-0022984,Ryan Grant,218,200-249,25,14.0,13.30714285714286,186.3,16.0,10.86875,173.9,False
2005,00-0006305,Ahman Green,96,<150,28,5.0,11.84,59.2,14.0,15.921428571428573,222.9,False
2009,00-0025860,BenJarvus Green-Ellis,28,<150,24,6.0,2.4166666666666665,14.5,16.0,12.45625,199.3,False
2010,00-0026899,Shonn Greene,201,200-249,25,15.0,7.506666666666666,112.6,16.0,12.03125,192.5,False
2005,00-0022011,Justin Griffith,36,<150,25,14.0,3.9,54.6,13.0,5.56923076923077,72.4,False
2016,00-0032241,Todd Gurley,321,300-349,22,16.0,12.3875,198.2,15.0,25.55333333333333,383.3,False
2011,00-0028409,DuJuan Harris,10,<150,23,5.0,1.12,5.6,4.0,7.85,31.4,False
2006,00-0024359,Jerome Harrison,29,<150,23,9.0,2.1888888888888887,19.7,4.0,4.525,18.1,False
2019,00-0035664,Darrell Henderson,43,<150,22,7.0,3.2,22.4,15.0,8.66,129.9,False
2020,00-0032764,Derrick Henry,397,350+,26,16.0,20.83125,333.3,8.0,24.1875,193.5,False
2003,00-0020471,Travis Henry,360,350+,25,15.0,15.673333333333334,235.1,9.0,5.233333333333333,47.1,False
2009,00-0026289,Tim Hightower,206,200-249,23,16.0,12.85,205.6,16.0,8.1375,130.2,False
2019,00-0034975,Justice Hill,66,<150,22,15.0,3.3,49.5,6.0,2.1666666666666665,13.0,False
2010,00-0026367,Peyton Hillis,331,300-349,24,16.0,18.4325,294.92,10.0,10.97,109.7,False
2012,00-0029683,Ronnie Hillman,95,<150,21,14.0,3.8,53.2,9.0,5.522222222222222,49.7,False
2018,00-0034367,Nyheim Hines,148,<150,22,16.0,10.05625,160.9,16.0,7.36875,117.9,False
2002,00-0007661,Priest Holmes,383,350+,29,14.0,31.478571428571428,440.7,16.0,27.8125,445.0,False
2019,00-0035594,Travis Homer,29,<150,21,4.0,7.0,28.0,9.0,3.644444444444444,32.8,False
2007,00-0021755,Earnest Graham,271,250-299,27,15.0,15.28,229.2,10.0,12.082,120.82,False
2004,00-0006305,Ahman Green,299,250-299,27,15.0,15.24,228.6,5.0,11.84,59.2,False
2008,00-0025860,BenJarvus Green-Ellis,77,<150,23,8.0,8.025,64.2,6.0,2.4166666666666665,14.5,False
2009,00-0026899,Shonn Greene,109,<150,24,13.0,4.623076923076924,60.1,15.0,7.506666666666666,112.6,False
2004,00-0022011,Justin Griffith,31,<150,24,12.0,4.491666666666666,53.9,14.0,3.9,54.6,False
2015,00-0032241,Todd Gurley,250,250-299,21,13.0,16.03076923076923,208.4,16.0,12.3875,198.2,False
2019,00-0032764,Derrick Henry,321,300-349,25,15.0,19.64,294.6,16.0,20.83125,333.3,False
2002,00-0020471,Travis Henry,368,350+,24,16.0,17.85625,285.7,15.0,15.673333333333334,235.1,False
2008,00-0026289,Tim Hightower,176,150-199,22,16.0,9.74375,155.9,16.0,12.85,205.6,False
2009,00-0026367,Peyton Hillis,17,<150,23,8.0,2.1625,17.3,16.0,18.4325,294.92,False
2001,00-0007661,Priest Holmes,389,350+,28,16.0,20.80625,332.9,14.0,31.478571428571428,440.7,False
2006,00-0021755,Earnest Graham,12,<150,26,4.0,1.825,7.3,15.0,15.28,229.2,False
2003,00-0006305,Ahman Green,405,350+,26,16.0,24.0625,385.0,15.0,15.24,228.6,False
2003,00-0022011,Justin Griffith,59,<150,23,14.0,4.428571428571429,62.0,12.0,4.491666666666666,53.9,False
2018,00-0032764,Derrick Henry,230,200-249,24,16.0,12.585,201.36,15.0,19.64,294.6,False
2001,00-0020471,Travis Henry,235,200-249,23,13.0,10.215384615384616,132.8,16.0,17.85625,285.7,False
2008,00-0026367,Peyton Hillis,82,<150,22,7.0,14.6,102.2,8.0,2.1625,17.3,False
2002,00-0006305,Ahman Green,343,300-349,25,14.0,19.164285714285715,268.3,16.0,24.0625,385.0,False
2017,00-0032764,Derrick Henry,187,150-199,23,16.0,8.4375,135.0,16.0,12.585,201.36,False
2001,00-0006305,Ahman Green,366,350+,24,16.0,19.88125,318.1,14.0,19.164285714285715,268.3,False
2016,00-0032764,Derrick Henry,123,<150,22,14.0,7.55,105.7,16.0,8.4375,135.0,False
2022,00-0037331,Zander Horvath,9,<150,24,8.0,2.325,18.6,0,0.0,0.0,True
2006,00-0023615,Cedric Houston,120,<150,24,8.0,9.8375,78.7,0,0.0,0.0,True
2021,00-0032780,Jordan Howard,88,<150,27,7.0,8.928571428571429,62.5,0,0.0,0.0,True
2024,00-0036555,Chuba Hubbard,293,250-299,25,15.0,16.12,241.8,15.0,8.360000000000001,125.4,False
2014,00-0028345,Robert Hughes,15,<150,25,11.0,2.1,23.1,0,0.0,0.0,True
2017,00-0031743,Akeem Hunt,12,<150,24,7.0,1.342857142857143,9.4,0,0.0,0.0,True
2008,00-0025477,Tony Hunt,10,<150,23,4.0,3.775,15.1,0,0.0,0.0,True
2024,00-0033923,Kareem Hunt,223,200-249,29,13.0,11.953846153846154,155.4,17.0,8.552941176470588,145.4,False
2013,00-0028053,Kendall Hunter,80,<150,25,16.0,3.44375,55.1,0,0.0,0.0,True
2022,00-0036829,Caleb Huntley,78,<150,24,12.0,3.7416666666666663,44.9,0,0.0,0.0,True
2001,00-0007969,Richard Huntley,186,150-199,29,13.0,8.584615384615384,111.6,0,0.0,0.0,True
2021,00-0031045,Carlos Hyde,84,<150,31,11.0,4.163636363636363,45.8,0,0.0,0.0,True
2021,00-0034614,Godwin Igwebuike,25,<150,27,8.0,3.35,26.8,0,0.0,0.0,True
2023,00-0037299,Keaontay Ingram,39,<150,24,7.0,2.0,14.0,0,0.0,0.0,True
2022,00-0027966,Mark Ingram,78,<150,33,10.0,5.029999999999999,50.3,0,0.0,0.0,True
2024,00-0039361,Bucky Irving,254,250-299,22,17.0,14.376470588235296,244.4,10.0,13.85,138.5,False
2018,00-0027531,Chris Ivory,127,<150,30,13.0,5.6923076923076925,74.0,0,0.0,0.0,True
2010,00-0025450,Brandon Jackson,233,200-249,25,16.0,10.71875,171.5,0,0.0,0.0,True
2022,00-0036493,Deon Jackson,98,<150,23,12.0,7.05,84.6,0,0.0,0.0,True
2015,00-0024204,Fred Jackson,58,<150,34,15.0,5.180000000000001,77.7,0,0.0,0.0,True
2005,00-0020430,James Jackson,6,<150,29,5.0,1.24,6.2,0,0.0,0.0,True
2022,00-0034440,Justin Jackson,54,<150,26,12.0,4.258333333333334,51.1,0,0.0,0.0,True
2014,00-0022736,Steven Jackson,210,200-249,31,15.0,9.433333333333334,141.5,0,0.0,0.0,True
2001,00-0008196,Terry Jackson,34,<150,25,12.0,4.241666666666666,50.9,0,0.0,0.0,True
2011,00-0023545,Brandon Jacobs,167,150-199,29,14.0,9.65,135.1,0,0.0,0.0,True
2024,00-0035700,Josh Jacobs,337,300-349,26,17.0,17.241176470588236,293.1,15.0,15.806666666666668,237.1,False
2009,00-0008241,Edgerrin James,49,<150,31,7.0,2.4857142857142853,17.4,0,0.0,0.0,True
2010,00-0027467,Javarris James,55,<150,23,8.0,7.5625,60.5,0,0.0,0.0,True
