coach,qb_id,qb_name,n_with,raw_with,resid_with,n_elsewhere,raw_elsewhere,resid_elsewhere,raw_delta,resid_delta
Pat Shurmur,00-0029567,Nick Foles,1,0.90625,0.4494155491119971,1,0.03125,-0.4963997695852534,0.875,0.9458153186972504
Pat Shurmur,00-0031237,Teddy Bridgewater,1,0.53125,-0.054150182592818,3,0.4791666666666667,0.030521691359618436,0.052083333333333315,-0.08467187395243644
Pat Shurmur,00-0035710,Daniel Jones,1,0.25,-0.0698464427750773,6,0.3177083333333333,-0.20256779851417447,-0.06770833333333331,0.13272135573909716
Paul Hackett,00-0016193,Vinny Testaverde,1,0.5483870967741935,-0.0058111954459203,3,0.32627688172043007,-0.25408862530838333,0.22211021505376344,0.24827742986246304
Paul Hackett,00-0019559,Chad Pennington,3,0.7291666666666666,0.20395193024424907,3,0.5729166666666666,-8.62795169666771e-06,0.15625,0.20396055819594575
Pep Hamilton,00-0029668,Andrew Luck,2,0.71875,0.2387837973726783,3,0.6666666666666666,0.18866767988383312,0.05208333333333337,0.050116117488845174
Pep Hamilton,00-0036898,Davis Mills,1,0.03125,-0.4255844508880029,1,0.0625,-0.2573464427750773,-0.03125,-0.1682380081129256
Pete Carmichael,00-0020531,Drew Brees,6,0.890625,0.25492617195949735,13,0.8269230769230769,0.29466005910122717,0.06370192307692313,-0.03973388714172982
Pete Carmichael,00-0027973,Andy Dalton,1,0.375,-0.1068844876660341,11,0.4602272727272727,-0.05079075356995151,-0.08522727272727271,-0.05609373409608259
Pete Carmichael,00-0031280,Derek Carr,1,0.59375,0.0743905791788855,10,0.428125,-0.08643505782886908,0.16562500000000002,0.1608256370077546
Pete Carmichael,00-0031503,Jameis Winston,1,0.25,-0.3192540322580645,6,0.4791666666666667,0.0005525793747587585,-0.22916666666666669,-0.31980661163282326
Pete Carmichael Jr.,00-0020531,Drew Brees,1,0.75,0.2306405791788855,18,0.8524305555555556,0.2849720678274473,-0.10243055555555558,-0.05433148864856177
"Pete Carmichael, Jr.",00-0020531,Drew Brees,5,0.875,0.33639943256298654,14,0.8370535714285714,0.26272433123271466,0.0379464285714286,0.07367510133027189
Pete Carroll,00-0030565,Geno Smith,1,0.03125,-0.550357404692082,5,0.41875,-0.04775005899635399,-0.3875,-0.5026073456957281
Press Taylor,00-0036971,Trevor Lawrence,3,0.5520833333333334,0.05622260838670107,2,0.375,-0.05737146404521805,0.17708333333333337,0.11359407243191912
Raheem Morris,00-0026143,Matt Ryan,1,0.53125,-0.050357404692082,14,0.6294642857142857,0.11433167414377457,-0.0982142857142857,-0.16468907883585657
Raheem Morris,00-0026993,Josh Freeman,3,0.3645833333333333,-0.0620096160099069,1,0.5625,0.0348502304147465,-0.19791666666666669,-0.0968598464246534
Raheem Morris,00-0029604,Kirk Cousins,1,0.625,0.0433925953079179,9,0.5659722222222222,0.025187151250431253,0.05902777777777779,0.018205444057486645
Randy Fichtner,00-0022924,Ben Roethlisberger,2,0.6875,0.05415085388994305,15,0.7041666666666667,0.181370383607487,-0.01666666666666672,-0.12721952971754397
Randy Fichtner,00-0034771,Mason Rudolph,1,0.0625,-0.3943344508880029,1,0.09375,-0.4755040322580645,-0.03125,0.08116958137006158
Rex Ryan,00-0026898,Mark Sanchez,4,0.3125,-0.13935715440374355,1,0.59375,0.0738259013282732,-0.28125,-0.21318305573201674
Rex Ryan,00-0028118,Tyrod Taylor,1,0.6875,0.1426035146846412,3,0.40625,-0.14154214104996835,0.28125,0.28414565573460954
Rex Ryan,00-0030565,Geno Smith,2,0.15625,-0.2320904468315401,4,0.453125,-0.08123170150269296,-0.296875,-0.15085874532884713
Rich Bisaccia,00-0031280,Derek Carr,1,0.40625,-0.179150182592818,10,0.446875,-0.06108098165169873,-0.04062500000000002,-0.11806920094111928
Rich Olson,00-0013042,Jake Plummer,2,0.3996975806451613,-0.13271271134838145,5,0.6451612903225806,0.09200427547028903,-0.24546370967741932,-0.22471698681867047
Rich Scangarello,00-0026158,Joe Flacco,1,0.3125,-0.1693844876660341,12,0.4817708333333333,-0.04968416659248378,-0.16927083333333331,-0.1197003210735503
Rick Dennison,00-0010346,Peyton Manning,1,0.25,-0.3526785714285714,14,0.928067396313364,0.3632047490786531,-0.678067396313364,-0.7158833205072245
Rick Dennison,00-0013042,Jake Plummer,1,0.53125,0.0118905791788855,6,0.5823252688172044,0.030450895912632808,-0.05107526881720437,-0.018560316733747306
Rick Dennison,00-0022787,Matt Schaub,4,0.59375,0.034216173830948854,3,0.65625,0.1254265488092203,-0.0625,-0.09121037497827145
Rick Dennison,00-0024226,Jay Cutler,2,0.78125,0.3012837973726783,8,0.33984375,-0.19921751823932216,0.44140625,0.5005013156120004
Rick Dennison,00-0028118,Tyrod Taylor,1,0.3125,-0.2567540322580645,3,0.53125,-0.008422958735733121,-0.21875,-0.24833107352233136
Rick Dennison,00-0032156,Trevor Siemian,1,0.1875,-0.2693344508880029,1,0.125,-0.3780979543666405,0.0625,0.10876350347863761
Rick Neuheisel,00-0022164,Kyle Boller,1,0.21875,-0.3261464853153587,3,0.23958333333333334,-0.18700961600990693,-0.020833333333333343,-0.1391368693054518
Rob Boras,00-0028986,Case Keenum,1,0.03125,-0.5136464853153587,3,0.3958333333333333,-0.16235943784086973,-0.3645833333333333,-0.351287047474489
Rob Boras,00-0029567,Nick Foles,1,0.03125,-0.4963997695852534,1,0.90625,0.4494155491119971,-0.875,-0.9458153186972504
Rob Chudzinski,00-0005755,Jeff Garcia,1,0.125,-0.3949240986717267,6,0.7595766129032259,0.24024998790646288,-0.6345766129032259,-0.6351740865781895
Rob Chudzinski,00-0007091,Matt Hasselbeck,1,0.125,-0.5875,10,0.5834677419354839,0.04022658423711119,-0.4584677419354839,-0.6277265842371113
Rob Chudzinski,00-0023460,Jason Campbell,1,0.21875,-0.3453716690042075,4,0.4375,-0.08639207698474484,-0.21875,-0.2589795920194627
Rob Chudzinski,00-0023645,Derek Anderson,2,0.359375,-0.155998861975947,1,0.0625,-0.4574240986717267,0.296875,0.3014252366957797
Rob Chudzinski,00-0027939,Cam Newton,2,0.8125,0.4241595531684599,7,0.5892857142857143,0.05077400805557481,0.2232142857142857,0.3733855451128851
Rob Chudzinski,00-0029668,Andrew Luck,1,0.65625,0.1113535146846412,4,0.6953125,0.2330542799280537,-0.0390625,-0.12170076524341249
Rob Chudzinski,00-0033119,Jacoby Brissett,1,0.21875,-0.2380844508880029,3,0.4791666666666667,-0.059587740888144135,-0.2604166666666667,-0.17849670999985875
Robert Saleh (fired on October 8),00-0023459,Aaron Rodgers,1,0.5,-0.1276041666666666,15,0.81875,0.24778545177908867,-0.31875,-0.37538961844575525
Rod Dowhower,00-0011022,Donovan McNabb,1,0.5161290322580645,0.0130310778914239,10,0.623991935483871,0.09160192652045876,-0.1078629032258065,-0.07857084862903486
Rod Marinelli,00-0009311,Jon Kitna,2,0.265625,-0.27134245682632774,5,0.4856854838709677,-0.04882214989335341,-0.22006048387096772,-0.22252030693297434
Romeo Crennel,00-0023645,Derek Anderson,2,0.359375,-0.155998861975947,1,0.0625,-0.4574240986717267,0.296875,0.3014252366957797
Romeo Crennel,00-0023662,Matt Cassel,1,0.1875,-0.3817540322580645,5,0.41875,-0.12773920579933964,-0.23125,-0.25401482645872486
Romeo Crennel,00-0033537,Deshaun Watson,1,0.6875,0.1598502304147465,3,0.4895833333333333,-0.02014547917090263,0.19791666666666669,0.17999570958564912
Ron Rivera,00-0023436,Alex Smith,1,0.15625,-0.533357771260997,13,0.47115384615384615,-0.04512430037491314,-0.31490384615384615,-0.4882334708860839
Ron Rivera,00-0027939,Cam Newton,8,0.67578125,0.17241832294338222,1,0.34375,-0.1756094208211144,0.33203125,0.34802774376449663
Ron Turner,00-0022121,Rex Grossman,2,0.328125,-0.20814812745030606,1,0.375,-0.1891216690042075,-0.046875,-0.01902645844609857
Ron Turner,00-0023541,Kyle Orton,2,0.125,-0.29874810618016534,3,0.3645833333333333,-0.16347666826939994,-0.23958333333333331,-0.1352714379107654
Ron Turner,00-0024226,Jay Cutler,1,0.28125,-0.2463997695852534,9,0.4444444444444444,-0.08275253128710748,-0.16319444444444442,-0.16364723829814593
Ryan Grubb,00-0030565,Geno Smith,1,0.46875,-0.0131344876660341,5,0.33125,-0.15519464240156358,0.1375,0.1420601547355295
Scott Linehan,00-0003739,Daunte Culpepper,3,0.9166666666666666,0.385843215475887,2,0.6774193548387097,0.19745315221138798,0.2392473118279569,0.18839006326449903
Scott Linehan,00-0005589,Gus Frerotte,1,0.5,0.0181155123339658,1,0.34375,-0.2104482922201138,0.15625,0.2285638045540796
Scott Linehan,00-0020679,Shaun Hill,1,0.375,-0.1891216690042075,2,0.1875,-0.3879307184750732,0.1875,0.19880904947086572
Scott Linehan,00-0023662,Matt Cassel,1,0.21875,-0.3358254928315412,5,0.4125,-0.1369249136846443,-0.19374999999999998,-0.19890057914689688
Scott Linehan,00-0026498,Matthew Stafford,4,0.421875,-0.05199766301058247,12,0.5364583333333334,-0.033812219584158476,-0.11458333333333337,-0.018185443426423996
Scott Linehan,00-0033077,Dak Prescott,3,0.6770833333333334,0.2504903839900931,6,0.7447916666666666,0.1971734711778026,-0.06770833333333326,0.05331691281229051
Scott Milanovich,00-0031407,Blake Bortles,1,0.09375,-0.4511464853153587,4,0.3203125,-0.13154465440374358,-0.2265625,-0.31960183091161515
Scott Turner,00-0023436,Alex Smith,1,0.15625,-0.533357771260997,13,0.47115384615384615,-0.04512430037491314,-0.31490384615384615,-0.4882334708860839
Scott Turner,00-0035289,Gardner Minshew,1,0.0625,-0.4574240986717267,2,0.40625,-0.026121464045218,-0.34375,-0.4313026346265087
Sean McDermott,00-0028118,Tyrod Taylor,1,0.3125,-0.2567540322580645,3,0.53125,-0.008422958735733121,-0.21875,-0.24833107352233136
Sean McVay,00-0026498,Matthew Stafford,5,0.6375,0.027754549767120912,11,0.44886363636363635,-0.06841000326253056,0.1886363636363636,0.09616455302965148
Sean McVay,00-0029604,Kirk Cousins,2,0.765625,0.22935187254969389,8,0.5234375,-0.023578348567198575,0.2421875,0.25293022111689245
Sean McVay,00-0029665,Robert Griffin,1,0.28125,-0.2218479543666405,2,0.640625,0.2522845531684599,-0.359375,-0.4741325075351004
Sean McVay,00-0033106,Jared Goff,4,0.6328125,0.1246928349611861,5,0.71875,0.16713811933041373,-0.0859375,-0.04244528436922762
Sean Payton,00-0003292,Kerry Collins,2,0.4758064516129032,-0.10152065581253805,5,0.4860887096774194,-0.04767018318653908,-0.010282258064516214,-0.05385047262599897
Sean Payton,00-0020531,Drew Brees,14,0.8794642857142857,0.2923750677067306,5,0.75625,0.25337737043574204,0.12321428571428572,0.03899769727098856
Sean Payton,00-0029263,Russell Wilson,1,0.40625,-0.0756344876660341,12,0.6796875,0.15914021634984268,-0.2734375,-0.2347747040158768
Sean Payton,00-0031503,Jameis Winston,1,0.25,-0.3192540322580645,6,0.4791666666666667,0.0005525793747587585,-0.22916666666666669,-0.31980661163282326
Shane Steichen,00-0022942,Philip Rivers,1,0.71875,0.0291422287390029,14,0.7723214285714286,0.22022978049884587,-0.0535714285714286,-0.19108755175984296
Shane Steichen,00-0026158,Joe Flacco,1,0.28125,-0.43125,12,0.484375,-0.027862040564653287,-0.203125,-0.4033879594353467
Shane Steichen,00-0035289,Gardner Minshew,1,0.53125,-0.0136464853153587,2,0.171875,-0.24801027072340198,0.359375,0.23436378540804328
Shane Steichen,00-0035710,Daniel Jones,1,0.8125,0.2432459677419355,6,0.22395833333333334,-0.2547498669336766,0.5885416666666666,0.49799583467561215
Shane Steichen,00-0036355,Justin Herbert,1,0.5625,0.2426535572249226,5,0.5375,0.027019448234603522,0.025000000000000022,0.21563410899031907
Shane Steichen,00-0036389,Jalen Hurts,2,0.8125,0.3325337973726783,3,0.71875,0.18792654880922036,0.09375,0.14460724856345794
Shane Waldron,00-0029263,Russell Wilson,1,0.59375,0.0743905791788855,12,0.6640625,0.1466381274460994,-0.0703125,-0.07224754826721388
Shane Waldron,00-0030565,Geno Smith,2,0.65625,0.11928254317367215,4,0.203125,-0.25691819650529907,0.453125,0.3762007396789712
Shane Waldron (fired on November 10),00-0039918,Caleb Williams,1,0.21875,-0.1010964427750773,1,0.78125,0.3244155491119971,-0.5625,-0.4255119918870744
Sherman Lewis,00-0003739,Daunte Culpepper,1,0.4193548387096774,-0.0837431156569631,4,0.9213709677419355,0.40904476662684996,-0.5020161290322581,-0.4927878822838131
Sherman Lewis,00-0021141,Joey Harrington,2,0.1875,-0.2924662026273217,4,0.1640625,-0.31401669908685403,0.0234375,0.02155049645953233
Sherman Smith,00-0023460,Jason Campbell,2,0.390625,-0.14564812745030603,3,0.3958333333333333,-0.1332145740141916,-0.005208333333333315,-0.012433553436114436
Steve Fairchild,00-0025479,Trent Edwards,1,0.1875,-0.1323464427750773,1,0.3125,-0.1443344508880029,-0.125,0.011988008112925608
Steve Loney,00-0008442,Brad Johnson,1,0.375,-0.1358137829912024,5,0.4387096774193548,-0.09611819508924738,-0.0637096774193548,-0.039695587901955015
Steve Mariucci,00-0005755,Jeff Garcia,2,0.9526209677419355,0.43724710576598846,5,0.5554435483870968,0.03441632344701469,0.39717741935483875,0.4028307823189738
Steve Mariucci,00-0021141,Joey Harrington,3,0.20833333333333334,-0.28752739161329893,3,0.13541666666666666,-0.32613900892072084,0.07291666666666669,0.03861161730742191
Steve Sarkisian,00-0026143,Matt Ryan,2,0.78125,0.2442825431736722,13,0.5985576923076923,0.08167084207487825,0.1826923076923077,0.16261170109879397
Steve Spagnuolo,00-0019599,Marc Bulger,1,0.03125,-0.5328716690042076,7,0.4419642857142857,-0.0876152819539807,-0.4107142857142857,-0.44525638705022685
Steve Spagnuolo,00-0022803,Eli Manning,1,0.1875,-0.3233137829912024,13,0.5745192307692307,0.038918943006695544,-0.3870192307692307,-0.3622327259978979
Steve Spagnuolo,00-0027854,Sam Bradford,2,0.109375,-0.2789654468315401,3,0.3541666666666667,-0.17659202843214386,-0.24479166666666669,-0.10237341839939626
Tanner Engstrand,00-0028118,Tyrod Taylor,1,0.125,-0.4291982922201138,3,0.59375,0.04905846125161665,-0.46875,-0.47825675347173047
Ted Tollner,00-0021141,Joey Harrington,1,0.25,-0.2776497695852534,5,0.15625,-0.31266988640336124,0.09375,0.03502011681810785
Terry Robiskie,00-0005755,Jeff Garcia,1,0.125,-0.3949240986717267,6,0.7595766129032259,0.24024998790646288,-0.6345766129032259,-0.6351740865781895
Terry Robiskie,00-0032268,Marcus Mariota,2,0.484375,0.004408797372678297,3,0.2604166666666667,-0.2172154649843829,0.22395833333333331,0.2216242623570612
Terry Shea,00-0020562,Chad Hutchinson,1,0.03125,-0.4718479543666405,1,0.09375,-0.2260964427750773,-0.0625,-0.24575151159156322
Thomas Brown,00-0039150,Bryce Young,1,0.125,-0.1948464427750773,1,0.21875,-0.2843479543666405,-0.09375,0.08950151159156322
Thomas Brown,00-0039918,Caleb Williams,1,0.21875,-0.1010964427750773,1,0.78125,0.3244155491119971,-0.5625,-0.4255119918870744
Tim Kelly,00-0033537,Deshaun Watson,2,0.734375,0.219001138024053,2,0.34375,-0.1692942415730337,0.390625,0.3882953795970867
Tim Kelly,00-0036898,Davis Mills,1,0.0625,-0.2573464427750773,1,0.03125,-0.4255844508880029,0.03125,0.1682380081129256
Todd Bowles,00-0019596,Tom Brady,1,0.40625,-0.2213541666666666,20,0.8432459677419356,0.272011024529126,-0.4369959677419356,-0.4933651911957926
Todd Bowles,00-0021206,Josh McCown,1,0.28125,-0.408357771260997,4,0.203125,-0.32573581018041287,0.078125,-0.08262196108058412
Todd Bowles,00-0023682,Ryan Fitzpatrick,2,0.4375,-0.08072999024878764,8,0.3125,-0.2356004938085821,0.125,0.15487050355979448
Todd Bowles,00-0034855,Baker Mayfield,3,0.6458333333333334,0.08764056215913024,4,0.5078125,0.05595534559625645,0.13802083333333337,0.03168521656287379
Todd Bowles,00-0034869,Sam Darnold,1,0.125,-0.1948464427750773,5,0.28125,-0.24719727793815588,-0.15625,0.05235083516307859
Todd Downing,00-0029701,Ryan Tannehill,2,0.40625,-0.13071745682632785,8,0.52734375,0.018456126651822138,-0.12109375,-0.14917358347815
Todd Downing,00-0031280,Derek Carr,1,0.5,-0.0276497695852534,10,0.4375,-0.0762310229524552,0.0625,0.048581253367201795
Todd Haley,00-0017200,Kurt Warner,2,0.59375,0.0567825431736722,5,0.675,0.1415427147062379,-0.08125000000000004,-0.08476017153256568
Todd Haley,00-0022924,Ben Roethlisberger,6,0.75,0.21460629033230302,11,0.6761363636363636,0.1401108836271248,0.07386363636363635,0.07449540670517824
Todd Haley,00-0023662,Matt Cassel,2,0.453125,-0.07928529199354276,4,0.34375,-0.2154698693169193,0.109375,0.13618457732337655
Todd Haley,00-0034855,Baker Mayfield,1,0.40625,0.0864035572249226,6,0.59375,0.06672325193958233,-0.1875,0.019680305285340274
"Todd Haley (fired Dec 12, 2011)",00-0023662,Matt Cassel,1,0.1875,-0.3817540322580645,5,0.41875,-0.12773920579933964,-0.23125,-0.25401482645872486
Todd Monken,00-0031503,Jameis Winston,3,0.59375,0.0978892750533677,4,0.3359375,-0.15240159529240374,0.2578125,0.25029087034577147
Todd Monken,00-0034796,Lamar Jackson,3,0.8020833333333334,0.24389056215913027,4,0.703125,0.1950053349611861,0.09895833333333337,0.048885227197944164
Todd Monken,00-0034855,Baker Mayfield,1,0.375,-0.0818344508880029,6,0.5989583333333334,0.09476291995840323,-0.22395833333333337,-0.17659737084640614
Tom Cable,00-0023460,Jason Campbell,1,0.53125,0.0113259013282732,4,0.359375,-0.17556646956786504,0.171875,0.18689237089613825
Tom Cable,00-0025388,JaMarcus Russell,1,0.0625,-0.4405979543666405,1,0.15625,-0.3005844508880029,-0.09375,-0.1400135034786376
Tom Clements,00-0023459,Aaron Rodgers,3,0.8958333333333334,0.33953957586062006,13,0.7764423076923077,0.19773529864906184,0.11939102564102566,0.14180427721155822
Tom Coughlin,00-0002110,Mark Brunell,2,0.0317540322580645,-0.5099865126545965,4,0.568296370967742,0.028369906482207784,-0.5365423387096775,-0.5383564191368043
Tom Coughlin,00-0022803,Eli Manning,10,0.609375,0.07235864068872408,4,0.390625,-0.13523848269785027,0.21875,0.20759712338657435
Tom Moore,00-0010346,Peyton Manning,6,0.8948252688172044,0.36274404794661935,9,0.8748879928315412,0.2839692919992063,0.019937275985663194,0.07877475594741307
Tom Rossley,00-0005106,Brett Favre,5,0.7304435483870968,0.193827656306902,6,0.5762768817204301,-0.0536154677535726,0.15416666666666667,0.24744312406047458
Tony Dungy,00-0008442,Brad Johnson,1,0.6129032258064516,0.0935438049853372,5,0.3911290322580645,-0.1419897126845553,0.22177419354838712,0.2355335176698925
Tony Dungy,00-0010346,Peyton Manning,4,0.8984375,0.3526992330069445,11,0.877199413489736,0.30194463487679957,0.021238086510264043,0.050754598130144934
Tony Sparano,00-0019559,Chad Pennington,1,0.8125,0.2483783309957924,5,0.61875,0.07269031517637296,0.19374999999999998,0.17568801581941945
Tony Sparano,00-0026197,Chad Henne,2,0.421875,-0.0580912026273217,1,0.03125,-0.4886740986717267,0.390625,0.430582896044405
Tony Sparano,00-0026898,Mark Sanchez,1,0.125,-0.4026497695852534,4,0.4296875,-0.0202382366753619,-0.3046875,-0.3824115329098915
Tony Sparano,00-0031280,Derek Carr,1,0.03125,-0.2885964427750773,10,0.484375,-0.05013635563347281,-0.453125,-0.2384600871416045
Troy Calhoun,00-0020608,David Carr,1,0.40625,-0.1386464853153587,4,0.2890625,-0.16279465440374355,0.1171875,0.024148169088384852
Turk Schonert,00-0025479,Trent Edwards,1,0.3125,-0.1443344508880029,1,0.1875,-0.1323464427750773,0.125,-0.011988008112925608
Urban Meyer (fired mid season),00-0036971,Trevor Lawrence,1,0.15625,-0.1635964427750773,4,0.5625,0.0543803349611861,-0.40625,-0.2179767777362634
Vance Joseph,00-0028986,Case Keenum,1,0.34375,-0.2255040322580644,3,0.2916666666666667,-0.2584069221933012,0.052083333333333315,0.032902889935236795
Vance Joseph,00-0032156,Trevor Siemian,1,0.125,-0.3780979543666405,1,0.1875,-0.2693344508880029,-0.0625,-0.10876350347863761
Vic Fangio,00-0026158,Joe Flacco,1,0.3125,-0.1693844876660341,12,0.4817708333333333,-0.04968416659248378,-0.16927083333333331,-0.1197003210735503
Vic Fangio,00-0031237,Teddy Bridgewater,1,0.53125,-0.054150182592818,3,0.4791666666666667,0.030521691359618436,0.052083333333333315,-0.08467187395243644
Wes Phillips,00-0029604,Kirk Cousins,2,0.5,-0.01822999024878765,8,0.58984375,0.03831711713242181,-0.08984375,-0.05654710738120946
Wes Phillips,00-0034869,Sam Darnold,1,0.59375,0.0244959677419355,5,0.1875,-0.29106576004155843,0.40625,0.31556172778349395
Zac Robinson,00-0029604,Kirk Cousins,1,0.625,0.0433925953079179,9,0.5659722222222222,0.025187151250431253,0.05902777777777779,0.018205444057486645
Zac Taylor,00-0027973,Andy Dalton,1,0.125,-0.4391216690042075,11,0.48295454545454547,-0.020587373448299383,-0.35795454545454547,-0.41853429555590815
Zac Taylor,00-0029701,Ryan Tannehill,1,0.40625,-0.1213997695852534,9,0.5138888888888888,0.0008459854607972025,-0.10763888888888884,-0.1222457550460506
